key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
CRB1||ZNF594	ZNF594	CRB1	-0.338069251854371	0.0215666679995429	-0.161488924840205	0.535781162586677	-0.367827824214893	0.049631718286271	-0.232809127351218	0.119344424647361	-0.299019607843137	0.242955467684265	-0.0748768472906404	0.698580938441201	0	0	0	-2.19010434832055	0	0
IGLL1||NFE2	NFE2	IGLL1	0.465331328271506	0.0011197158869541	0.426955066079526	0.0874058854954217	0.436622585307345	0.0178797946408122	0.518223866790009	0.000275121880538062	0.316176470588235	0.215920867018769	0.570443349753694	0.00148847834732385	0	0	0	-1.00119823669668	0	-1.22078761413893
CRB1||KLF1	KLF1	CRB1	0.338774340180207	0.0212781969016014	0.131919847742875	0.613766443567838	0.431132367313356	0.0195433795042112	0.354424915201973	0.0161200276782291	0.188725490196078	0.466762824528651	0.413793103448276	0.0265280125915149	0	0	0	-0.855267805569016	0	0
LRRTM3||CEBPE	CEBPE	LRRTM3	0.182289383115286	0.225316307593476	-0.0122842337361027	0.9626785187842	0.257098021410247	0.178181510148406	0.250277538406189	0.0934317943393442	-0.127450980392157	0.625399970119372	0.417836918322352	0.0241051515536547	0	0	0	-0.827120495449219	0	0
SLC22A16||NFE2	NFE2	SLC22A16	0.386219488238944	0.00802253050506841	0.498872201979851	0.041499845093545	0.359854873914152	0.0551833412816399	0.506506321307431	0.00039330697730232	0.443627450980392	0.0761683611951501	0.591625615763547	0.000906193103727233	0	0	0	-0.777754203834214	0	-1.23668387383126
KIAA1210||NFE2	NFE2	KIAA1210	-0.0550792263699063	0.71618589059406	0.172597485793967	0.507694423801179	-0.159046085863064	0.4098943819524	-0.0517454053037931	0.73270847122727	-0.0980392156862745	0.708395821769233	-0.0945812807881773	0.624290734016782	0	0	0	-0.65605861076847	0	0
BEND2||KLF1	KLF1	BEND2	0.320240278331486	0.0300296913967729	0.172829956766303	0.507114150768913	0.350514463843042	0.0622953990798946	0.33895587299103	0.021204454169224	0.340895220419977	0.180566166993512	0.319211822660098	0.0917709981984541	0	0	0	-0.622099110019505	-1.02668035999403	0
AGAP2||ZNF594	ZNF594	AGAP2	-0.672032648084796	3.15642561224644e-07	-0.596738703100815	0.011445373328329	-0.6885338551527	3.64247184099421e-05	-0.503792784458834	0.000426522057408655	-0.473039215686275	0.05709361550314	-0.50295566502463	0.00598876028724423	0	0	0	-0.56631429600945	0	-0.536147219296237
KRT23||KLF1	KLF1	KRT23	0.172775823103084	0.250872007589515	-0.0108572737833491	0.967011493212572	0.219252824530836	0.253143148508974	0.208880666049954	0.163159824877562	-0.00490196078431373	0.988686983859535	0.314285714285714	0.0971083923757712	0	0	0	-0.484440753350667	0	-0.629896091770471
VNN3||GATA1	GATA1	VNN3	0.343135955494608	0.0195649111344494	0.393346166012221	0.118283300870822	0.312785714987374	0.0985220459811539	0.507493061979648	0.000381821663969758	0.301470588235294	0.23896488058254	0.534975369458128	0.00319737138408381	0	0	0	-0.429451905901231	0	0
CCR3||KLF1	KLF1	CCR3	0.386408235029602	0.00798918446507903	0.425921743133141	0.088257816387403	0.364464834606525	0.0519168968267687	0.43422756706753	0.00279624782413087	0.450980392156863	0.0710063650378474	0.406403940886699	0.0295656027747971	0	0	0	-0.387814471869159	0	-0.410554177035514
PROK2||GATA1	GATA1	PROK2	0.43887130092841	0.00228009603190076	0.514001522363844	0.0347981720317029	0.401316511545915	0.0309492110607727	0.603330249768733	1.38431100475437e-05	0.473039215686275	0.0570936155031399	0.615270935960591	0.000500363316485214	0	0	0	-0.349206599950577	0	0
IL17RA||ZNF594	ZNF594	IL17RA	-0.614303789967819	5.59771524929429e-06	-0.441657885997115	0.0759190190036596	-0.644782846690761	0.000159544280125376	-0.438914585260561	0.00249116614474911	-0.365196078431373	0.149975604436034	-0.402463054187192	0.0312988661793251	0	0	0	-0.345972535946787	0	-0.409240875356174
ASCC2||ZNF594	ZNF594	ASCC2	-0.566499010787831	4.06108680567028e-05	-0.00554867116755066	0.983137855717483	-0.731963138669095	6.40423081435768e-06	-0.319148936170213	0.0310913206005555	-0.218137254901961	0.398796167437171	-0.317733990147783	0.093347974685627	0	0	0	-0.274924302267433	0	-0.399322881647397
CXCR1||KLF1	KLF1	CXCR1	0.52757017068871	0.000164849160192309	0.502092733239295	0.0399974996244715	0.52546713366548	0.00342002094109316	0.565834104224483	5.65321588445452e-05	0.558823529411765	0.0216468673636347	0.568472906403941	0.00155633134778403	0	0	0	-0.270531957053024	0	-0.364127537412623
ADD2||GATA1	GATA1	ADD2	0.658382970419819	6.5857578978371e-07	0.48552271083993	0.0481870447476173	0.735442227833781	5.4929736306517e-06	0.69559050262103	2.76347521834411e-07	0.426470588235294	0.0893008624164066	0.808374384236453	1.39603364218562e-06	0	0	0	0	0	0
AHSP||GATA1	GATA1	AHSP	0.773248482029667	3.00829884011512e-10	0.733013082002238	0.000815247879646377	0.796688280459904	2.33490721000898e-07	0.856922602528523	0	0.772058823529412	0.000434547763610431	0.898522167487685	4.59168190743912e-07	0	0	0	0	0	0
ALAS2||GATA1	GATA1	ALAS2	0.780543676861458	1.58964034577213e-10	0.869875695917395	5.69626072221039e-06	0.759165457807893	1.80434309047256e-06	0.857415972864631	0	0.808823529411765	0.000115384977967106	0.874384236453202	7.14439978232864e-07	0	0	0	0	1.00560643927863	0
